Zone,Latitude,Longitude,Elevation,Urban Density,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Avg Temp,Flood?,Flood Risk
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,52.00492297930616,1.8231495099038464,0.2826161436126723,5.552757607155865,31.434418650124726,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,37.59121481264074,0.5012753459280772,0.08713726776657937,8.13711203587119,32.83420433018321,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,71.71010305609035,2.2603490866467912,0.8704878348015257,2.58951332303998,36.40598244385711,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,75.68446482868512,9.009592345794113,0.10308126774581883,1.7490390710310764,26.347668643195295,0,0
Deira,25.276987,55.296249,4.0,2,55,40.45713919081385,7.321926434389624,0.5948439233289764,8.08733493471875,36.50794157757454,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,59.32120556827337,2.1631479147553767,0.16455593879017716,10.35338855879414,39.58811634785441,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,56.89515641614845,9.494932393901081,0.35823243553688033,10.017471112164925,37.997809785441426,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,33.89402051023368,1.8538081185015531,0.09862098258724505,4.538471076580921,38.87134506398604,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,87.04229617610525,1.5401277911068456,0.22296965714489592,0.81311022684489,29.221707337994644,1,1
Dubai Marina,25.08,55.14,6.0,2,42,92.51906920661057,8.951804630446947,0.14436483303609082,9.304630281739524,42.57928558359811,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,52.254969238087575,3.2082853060927152,0.13309713843833848,2.667024695339522,37.81472070304672,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,88.56077278088685,0.09373611556478645,0.9360070717047891,1.415440540490915,41.99118370462047,1,1
Deira,25.276987,55.296249,4.0,2,55,75.8968501457382,3.977254654992276,0.9789759164198037,11.679137056150111,38.07735938415548,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,93.2734907164346,9.610928445216608,0.9073945351656352,2.3096015802739225,24.989457038198765,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,84.37574445747443,7.621259360962133,0.6509865993125802,1.4534190968854248,44.4419783081173,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,63.07829665432304,5.670442057761589,0.8954827553189196,8.351368009205494,19.080696161635494,0,0
Mirdif,25.2203,55.4162,8.0,1,48,98.07141838856377,6.141320277331614,0.8000483931837032,6.798709240452489,25.192479485243183,1,1
International City,25.1634,55.4179,6.5,1,45,40.94273882199964,4.327073766994721,0.8786719742469593,5.496573512524383,25.2818837443118,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,30.538011046662817,7.573804359694697,0.6762781647863223,1.5550328055230667,22.315745176268194,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,47.690084340028974,5.475391138196709,0.044284494243486794,10.009648445733358,31.979981234136197,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,78.03596565528375,5.707869332910951,0.37023032078557316,11.937942145714224,28.681354174189273,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,39.390382748033325,1.9845980847837585,0.04536018526275931,8.518270597863072,36.122822747650346,0,0
Mirdif,25.2203,55.4162,8.0,1,48,98.47985812134118,1.6535029850043292,0.05627253279107669,3.8380854975395198,21.038607374797945,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,56.82263157764521,9.079829092190167,0.5079998995951684,1.6696246919440414,22.39896828070126,1,1
Dubai Marina,25.08,55.14,6.0,2,42,86.25943429563173,8.392723015228334,0.41927368879059046,11.631963778216285,22.784302772238103,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,51.58432212654363,4.512187661281674,0.31092822275223,6.612665889237324,23.18807391963706,0,0
Jebel Ali,25.01016,55.062446,11.0,0,20,47.282957336492274,8.392513275052018,0.3447834216628711,3.7407530888354135,28.895008941422176,0,0
International City,25.1634,55.4179,6.5,1,45,94.36247736294835,3.8360906162599795,0.44371751126598513,0.600706741193386,42.77119132830916,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,73.31912075567783,6.087176368883701,0.6530710921126518,5.552853066338324,20.019102395663523,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,55.44651172409638,0.3258583615959232,0.5095169739840975,2.5041346380199077,18.85792791160949,0,0
Mirdif,25.2203,55.4162,8.0,1,48,54.74671716612157,1.2407184561837292,0.6532772966143914,8.600585908451606,19.78781078693863,1,1
Deira,25.276987,55.296249,4.0,2,55,67.76343552294009,5.529706234198551,0.5489725048464297,9.938899404080145,27.13801914847499,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,54.0812239754993,5.903106756930506,0.3733258296399501,5.85149625366702,24.777850701669358,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,84.28490630820407,5.397540386034088,0.4707790795480873,3.093904285946865,42.34625231612357,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,52.89739389175545,3.298259590083117,0.8697750188358739,0.7547798121779987,21.08095817624476,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,76.74068899053451,8.13064940474536,0.324779868960847,8.323637234944883,20.63005604446505,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,37.02098273554787,3.8699058597667237,0.06551544556980271,8.716314130693295,28.425980753880744,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,68.94596356690946,4.671573697138753,0.4721123086995527,1.4214063722956012,28.05787614901726,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,35.43735855064437,6.185806766288314,0.22341187460061707,4.85092383539026,35.39250516667897,0,0
Mirdif,25.2203,55.4162,8.0,1,48,79.83795613702529,3.9539541448360307,0.21277834944333052,3.2509838509667897,26.898902251461294,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,37.673965134902126,8.188845152675876,0.5093378630581284,2.9614413591402515,15.542680455628977,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,40.282207336251005,3.5273280832496914,0.18418782571968317,0.7268068271841499,20.257795842605105,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,43.2471551639553,8.653204809939224,0.9833066662274451,9.70497882289515,36.753885412461415,1,1
Dubai Marina,25.08,55.14,6.0,2,42,62.78350216169519,0.26497714393127425,0.6359245680654129,9.45703180653003,19.679303665986037,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,44.36170473952863,0.8238168794740419,0.0177645057095569,1.2447959840757843,23.23771616222667,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,68.66004417148275,0.6901902925534464,0.061450924932735074,1.7182434009728849,21.337901041888983,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,82.26151631899951,3.5742720608038137,0.16986827470643473,7.89452771281884,42.5726059581733,0,0
International City,25.1634,55.4179,6.5,1,45,65.96588268575326,5.797149230327927,0.20622613792923528,0.12360589410641198,43.56609950605623,1,1
Mirdif,25.2203,55.4162,8.0,1,48,54.926280021752085,0.8449116939490453,0.3034743795240089,1.1932456573188888,25.179124724563245,1,1
Mirdif,25.2203,55.4162,8.0,1,48,90.23383799565423,3.7572563806442796,0.13083888418399658,0.9907402032236097,34.16526235803877,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,67.58539687305,8.680988616852913,0.6909849598315891,7.288530077818926,35.3707461573211,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,67.15437695853927,8.216217119968158,0.4733785189310056,9.952940422507554,43.639566029157386,0,0
Deira,25.276987,55.296249,4.0,2,55,60.74573758477437,4.705462318647263,0.9413576597682258,1.6296981958071286,37.05124456268056,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,89.49759533929986,6.951776811002073,0.7804536920798899,9.146475166659888,24.063540573214212,1,1
Deira,25.276987,55.296249,4.0,2,55,99.88948145124827,6.259455987762989,0.3399987106252683,7.4901491660356045,27.874074886498498,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,79.11226031578545,5.486824173989762,0.015370538237193476,4.360103650688861,28.24891502548867,1,1
International City,25.1634,55.4179,6.5,1,45,32.46605104810267,9.043818148388405,0.5197607412108809,10.979546133913805,18.544546898723226,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,52.56704498796906,4.9256158866684885,0.7114307049100913,11.579821325002015,24.996403916652774,0,0
Dubai Marina,25.08,55.14,6.0,2,42,63.33859006674794,4.779554310585398,0.5910390271918403,9.650335270072581,18.815583996381594,1,1
International City,25.1634,55.4179,6.5,1,45,68.70670789463304,2.009145269110608,0.09582761086331126,5.959965930964042,34.98949804410062,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,75.5499261454977,0.8852096155304512,0.36352386617792265,6.91095700788074,18.125179109778223,0,0
Mirdif,25.2203,55.4162,8.0,1,48,83.99673446677461,0.5912265480747558,0.9736017899275262,8.725733548505938,43.630227942920655,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,80.97555868540172,4.519677297064978,0.18756266802177635,9.097368379594116,23.680710638858365,0,0
Jebel Ali,25.01016,55.062446,11.0,0,20,57.589024688083896,2.0456973150201883,0.5492896782127434,8.16667854966922,27.15921421859301,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,46.242143669174624,6.875346871044031,0.33353048462091106,1.8901654408266633,42.187930496999805,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,41.11636570173442,7.200950385289366,0.5812415452909563,1.0390035908048563,41.047156347276115,0,0
International City,25.1634,55.4179,6.5,1,45,95.62608657084601,8.375205926373678,0.9272842616431939,4.119659282211238,21.44520126399649,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,73.68412445406972,5.4274122187453955,0.26267237406026345,11.212056370011107,22.70217147779406,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,74.67039819474518,7.116156263248215,0.9070579801644948,1.532380165454681,17.49113533065292,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,95.6635751544514,8.666914013694578,0.07599540100708457,10.235826705709119,35.01435097730784,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,59.557946293221576,8.625477691782818,0.7879154250740957,7.075894761631394,19.525471164397693,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,42.34313843478834,5.025005607782646,0.5272816220591884,11.212253327771776,42.76811626775016,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,56.46792258819508,7.6609831552467895,0.15527422637002053,10.22781128224244,33.61331621740186,0,0
Jebel Ali,25.01016,55.062446,11.0,0,20,60.14526037789447,1.966433999959254,0.9766289509477225,0.19302408276686078,42.76942239426273,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,63.35299518204096,8.147103792756438,0.7570182794689752,1.590142635104936,43.83228132232569,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,39.338762333844116,9.3926909224225,0.48116139950344317,1.3334309053652413,38.06449327276923,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,82.40067352053563,5.9092900850581636,0.7252005207922245,2.1653270144770773,28.112129818033598,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,55.048271622443515,1.4462380579025025,0.5095864443074993,2.730550041709368,25.12594423454503,1,1
Deira,25.276987,55.296249,4.0,2,55,98.3203239972664,6.891867124199394,0.4440797173072206,6.446289297686123,18.251145542382194,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,69.81014644628195,2.6899084898215375,0.11693141523225181,10.36381710833705,42.6027454955275,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,81.63179322914262,8.979079531831879,0.729109531849033,9.2546504170449,28.56408636044562,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,44.967528335754835,7.134662475960849,0.6099044804825281,4.267151351733968,40.08346816870787,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,84.38350372333538,1.6915940022235176,0.3002448283355277,1.2508768591865866,20.681140872204985,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,46.800509161143026,4.98740299249237,0.7573300182685975,7.742672959871271,44.656865866692314,0,0
Dubai Marina,25.08,55.14,6.0,2,42,82.1823396960649,4.194426079056824,0.5631079176345221,9.61456051343316,22.59214332909364,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,73.46325689923194,0.5148816063798844,0.5990000957946674,3.7913969241211185,44.88861826481569,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,36.35186595793385,1.6953500773364572,0.05441759737586449,4.998391795189072,39.63981875019206,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,32.304723811093986,1.5503322933027008,0.3679250488278314,5.037279028829095,16.894378190940312,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,57.633627969047936,5.8305283284327025,0.8270179411721079,7.616302208880109,29.75001428778484,0,0
Deira,25.276987,55.296249,4.0,2,55,97.27294204978233,1.2023420333306722,0.6094260828611032,2.8702606472168455,15.772734446175512,1,1
International City,25.1634,55.4179,6.5,1,45,50.03224060514182,4.110652032783487,0.5505748621678326,6.630399352045166,29.590661275382054,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,39.8160272638866,5.281739954927333,0.5060409040223065,0.40855420095890205,18.462446527747765,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,77.33011973369645,8.951326411385987,0.31574086637919396,7.489803428591477,32.01116363133361,1,1
Deira,25.276987,55.296249,4.0,2,55,85.29063184268335,1.5972708013148906,0.9199275109081586,6.859034896915323,40.28242819706745,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,96.26307586528095,0.669716455836683,0.9529441968727276,6.94179799840701,23.840444259181254,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,30.45334584596063,3.192171529147594,0.7501923733892968,2.2573820458029794,43.85631773615766,0,0
Mirdif,25.2203,55.4162,8.0,1,48,97.50985630082961,1.3033711400127068,0.8728157272945453,0.9870877096997517,17.48525697056829,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,78.96951724190879,4.32890005435277,0.2989986465546606,6.552094624010202,19.190607387621597,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,73.14175407924785,6.017956966684208,0.820252315061042,6.641424084136339,25.013357092718472,1,1
Deira,25.276987,55.296249,4.0,2,55,80.0648563706581,0.11186845141520685,0.284909215643284,4.331535197237966,35.72550671554895,1,1
Dubai Marina,25.08,55.14,6.0,2,42,72.80640766977845,3.7789635267831634,0.23845498705148627,2.8511554711279774,19.01618684203671,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,41.39092899591173,6.707088053140171,0.5580922633778134,11.855975954853697,32.52969500309874,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,89.97766452911914,6.111628481612073,0.8101019962326655,2.114952641201732,42.2410471489905,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,94.7394318371864,7.101745639395533,0.40696440864167316,0.8251898086600118,38.551168772377316,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,81.05085904241997,7.577869151430114,0.6776015251949387,10.416281680657757,31.723628883182624,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,90.08467117163222,6.571808663444434,0.6783813801383091,7.6672886318255316,31.234023379458346,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,85.6674809969373,4.7481582315241075,0.40886104423708436,4.110536447458072,42.83645719446811,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,60.459106489293475,7.0887650847569885,0.5800069278812998,2.9328577010440062,39.53262415046969,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,68.17206935981136,5.3262921589387275,0.29533192612085357,0.061038238479706575,37.32748585870858,1,1
Dubai Marina,25.08,55.14,6.0,2,42,86.79785558709862,0.28368591965683976,0.14027655837512798,9.070814600798995,25.07198689099126,1,1
Deira,25.276987,55.296249,4.0,2,55,39.05137110149806,9.47691454341104,0.4133539407862937,5.393673262688119,31.408985602820525,1,1
International City,25.1634,55.4179,6.5,1,45,97.57563534018755,0.33585000019860756,0.5188679381473723,11.23348978176418,22.654402598634807,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,93.0111290655885,2.8103716556109415,0.7653465807843041,2.1641818939283315,30.702476152700683,1,1
Dubai Marina,25.08,55.14,6.0,2,42,48.6992805069949,3.64343705738884,0.08698202990459991,1.159427813093607,33.4363007074802,0,0
Mirdif,25.2203,55.4162,8.0,1,48,59.774316104565074,7.24285826828729,0.3662228094739971,10.496696935754912,19.480823554912398,0,0
Mirdif,25.2203,55.4162,8.0,1,48,92.64750525604597,8.307388397463487,0.2717101273214274,2.71589314861084,36.96332067706406,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,61.90638599764804,1.1939132850168133,0.9792639330156904,9.74425026159357,28.62222984299178,0,0
Dubai Marina,25.08,55.14,6.0,2,42,58.79173216418887,6.886772097232317,0.459904556101958,0.23084818030235033,27.19141071313542,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,72.98210030820125,8.153445092626638,0.9637520542985838,11.629784169209575,42.6851256488892,1,1
Mirdif,25.2203,55.4162,8.0,1,48,53.62719697269783,5.762490243007071,0.5845900564236849,3.9952239933621834,26.687952482332875,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,96.8920614620839,0.17009749142645192,0.27825771933386245,3.9092660354702224,42.717343402639735,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,60.328025589068844,5.574282998979453,0.10272663649775449,8.251747411195328,29.605160416749023,1,1
Deira,25.276987,55.296249,4.0,2,55,40.612379169524935,6.457759748174167,0.6915150025807378,11.654520414457735,28.671134273860538,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,30.417669532729196,0.8545331250076382,0.6896128786531838,4.561185920270242,26.186849910494814,1,1
International City,25.1634,55.4179,6.5,1,45,86.46319178811382,4.129006092580663,0.5003234135683277,7.714109642013711,27.31454083113437,1,1
Dubai Marina,25.08,55.14,6.0,2,42,56.38702232982874,4.065159171076398,0.9036206753524043,8.381351047695834,24.74249676674539,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,75.4037328245823,4.5767195855014435,0.27134014406226015,0.6851592788094449,38.51560934965097,0,0
Mirdif,25.2203,55.4162,8.0,1,48,54.28427431191744,8.41258258126293,0.21349213762527797,11.645563564226592,39.95628651076508,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,50.05039630615478,0.1627879335025051,0.918310107401148,2.474397966255814,15.21462356685104,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,84.89419004261501,5.223643884885004,0.12473753582762726,5.1177624954842145,43.037727472816385,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,86.39964339105852,1.2301147388662403,0.9941667904777521,8.137662903295515,42.32401397887885,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,77.62003867589144,1.0707331182262614,0.35959775006557615,0.8316980308115833,37.199898849236945,1,1
Dubai Marina,25.08,55.14,6.0,2,42,56.39751842158728,5.8447296640132755,0.5029419508328105,7.910458487728821,23.373480925976697,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,36.51024091190529,5.36468341038835,0.6169309321611369,7.438730944815854,16.79102167139286,0,0
Dubai Marina,25.08,55.14,6.0,2,42,60.83234748547716,8.790331356208997,0.8165392075742577,10.499292666117114,16.1746248290835,1,1
